filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.93	0.5	0.97	0.68	0.641	0.671	0.0	3.0	2.0	3.0	2.0	3343.376	500.0	1	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.849	0.5	0.958	0.76	0.632	0.689	0.0	0.0	5.0	0.0	5.0	4068.185	500.0	1	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.756	0.6	0.957	0.88	0.64	0.655	0.333	1.0	4.0	0.0	5.0	4776.186	500.0	1	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.767	0.8	0.959	0.917	0.636	0.65	0.612	2.0	2.0	0.0	6.0	5110.458	500.0	1	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.5	0.937	0.708	0.639	0.668	0.089	3.0	1.0	4.0	2.0	5528.793	500.0	1	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.939	0.75	0.693	0.693	0.0	4.0	0.0	6.0	0.0	5537.977	6.0	1	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.839	0.556	0.96	0.65	0.635	0.678	0.06	1.0	3.0	1.0	4.0	6039.872	500.0	1	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.701	0.222	0.921	0.2	0.693	0.693	-0.55	1.0	3.0	4.0	1.0	6050.227	6.0	1	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.828	0.667	0.954	0.8	0.637	0.673	0.316	2.0	2.0	1.0	4.0	6557.519	500.0	1	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.736	0.556	0.961	0.8	0.632	0.664	0.0	0.0	4.0	0.0	5.0	7080.879	500.0	2	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.663	0.7	0.982	0.88	0.638	0.664	0.5	2.0	3.0	0.0	5.0	7595.651	500.0	2	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.802	0.7	0.966	0.76	0.637	0.658	0.408	3.0	2.0	1.0	4.0	8097.359	500.0	2	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.465	0.5	0.931	0.28	0.693	0.693	0.0	5.0	0.0	5.0	0.0	8105.983	6.0	2	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.872	0.8	0.963	1.0	0.644	0.663	0.667	4.0	0.0	2.0	4.0	8503.985	500.0	2	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.884	0.6	0.944	0.583	0.64	0.669	0.102	1.0	3.0	1.0	5.0	8981.841	500.0	2	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.86	0.7	0.956	0.792	0.637	0.67	0.408	3.0	1.0	2.0	4.0	9605.484	500.0	2	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.851	0.778	0.951	0.85	0.637	0.651	0.55	3.0	1.0	1.0	4.0	10234.675	500.0	2	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.816	0.778	0.952	0.9	0.637	0.665	0.598	2.0	2.0	0.0	5.0	10863.412	500.0	2	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.701	0.444	0.912	0.45	0.691	0.693	-0.316	0.0	4.0	1.0	4.0	10891.605	20.0	2	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.724	0.556	0.959	0.55	0.63	0.684	0.0	0.0	4.0	0.0	5.0	11501.014	500.0	3	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.663	0.5	0.942	0.68	0.688	0.693	0.0	0.0	5.0	0.0	5.0	11557.743	42.0	3	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.628	0.6	0.945	0.76	0.634	0.66	0.333	1.0	4.0	0.0	5.0	12165.724	500.0	3	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.465	0.5	0.953	0.36	0.693	0.693	0.0	5.0	0.0	5.0	0.0	12174.621	6.0	3	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.837	0.8	0.969	0.833	0.646	0.664	0.667	4.0	0.0	2.0	4.0	12544.685	500.0	3	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.919	0.583	0.693	0.694	0.0	4.0	0.0	6.0	0.0	12555.409	6.0	3	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.86	0.7	0.948	0.708	0.637	0.674	0.408	1.0	3.0	0.0	6.0	13153.684	500.0	3	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.851	0.667	0.962	0.8	0.638	0.655	0.395	1.0	3.0	0.0	5.0	13758.559	500.0	3	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.862	0.667	0.947	0.9	0.639	0.653	0.395	1.0	3.0	0.0	5.0	14348.109	500.0	3	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.839	0.556	0.954	0.5	0.634	0.685	0.06	1.0	3.0	1.0	4.0	14934.937	500.0	3	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.747	0.667	0.971	0.8	0.635	0.655	0.395	1.0	3.0	0.0	5.0	15528.719	500.0	4	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.8	0.96	1.0	0.644	0.656	0.655	3.0	2.0	0.0	5.0	16149.937	500.0	4	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.698	0.6	0.949	0.68	0.631	0.682	0.333	1.0	4.0	0.0	5.0	16776.29	500.0	4	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.849	0.6	0.956	0.88	0.638	0.659	0.333	1.0	4.0	0.0	5.0	17437.334	500.0	4	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.884	0.6	0.964	0.792	0.642	0.656	0.167	2.0	2.0	2.0	4.0	18119.163	500.0	4	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.926	0.458	0.693	0.693	0.0	4.0	0.0	6.0	0.0	18129.41	6.0	4	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.939	0.583	0.693	0.693	0.0	4.0	0.0	6.0	0.0	18140.493	6.0	4	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.667	0.444	0.923	0.5	0.687	0.693	-0.316	0.0	4.0	1.0	4.0	18192.164	51.0	4	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.816	0.556	0.962	0.65	0.637	0.677	0.0	0.0	4.0	0.0	5.0	18856.476	500.0	4	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.644	0.444	0.97	0.55	0.648	0.687	-0.316	0.0	4.0	1.0	4.0	19301.661	338.0	4	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.816	0.778	0.96	1.0	0.639	0.657	0.598	2.0	2.0	0.0	5.0	19948.897	500.0	5	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.6	0.982	0.64	0.64	0.677	0.218	2.0	3.0	1.0	4.0	20584.498	500.0	5	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.5	0.949	0.92	0.632	0.678	0.0	0.0	5.0	0.0	5.0	21244.77	500.0	5	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.837	0.7	0.954	0.8	0.637	0.652	0.5	2.0	3.0	0.0	5.0	21901.93	500.0	5	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.7	0.953	0.625	0.634	0.672	0.408	1.0	3.0	0.0	6.0	22574.458	500.0	5	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.802	0.4	0.956	0.5	0.635	0.679	-0.408	0.0	4.0	2.0	4.0	23255.908	500.0	5	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.937	0.625	0.693	0.693	0.0	4.0	0.0	6.0	0.0	23269.702	6.0	5	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.839	0.556	0.941	0.65	0.635	0.678	0.0	0.0	4.0	0.0	5.0	23962.229	500.0	5	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.885	0.667	0.972	0.85	0.641	0.657	0.478	4.0	0.0	3.0	2.0	24642.847	500.0	5	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.713	0.556	0.956	0.75	0.631	0.681	0.0	0.0	4.0	0.0	5.0	25338.035	500.0	5	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.805	0.556	0.949	0.55	0.633	0.683	0.158	3.0	1.0	3.0	2.0	26054.485	500.0	6	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.721	0.6	0.961	0.52	0.629	0.68	0.333	1.0	4.0	0.0	5.0	26561.267	500.0	6	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.6	0.976	0.76	0.646	0.666	0.2	3.0	2.0	2.0	3.0	27032.242	500.0	6	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.884	0.5	0.967	0.6	0.638	0.687	0.0	2.0	3.0	2.0	3.0	27503.769	500.0	6	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.948	0.583	0.693	0.693	0.0	4.0	0.0	6.0	0.0	27518.528	6.0	6	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.814	0.6	0.939	0.667	0.636	0.683	0.167	2.0	2.0	2.0	4.0	28159.164	500.0	6	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.709	0.7	0.968	1.0	0.638	0.656	0.408	1.0	3.0	0.0	6.0	28820.887	500.0	6	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.713	0.667	0.952	0.8	0.634	0.656	0.395	1.0	3.0	0.0	5.0	29479.869	500.0	6	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.839	0.556	0.949	0.75	0.637	0.674	0.0	0.0	4.0	0.0	5.0	30153.342	500.0	6	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.839	0.444	0.956	0.5	0.632	0.688	-0.316	0.0	4.0	1.0	4.0	30835.751	500.0	6	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.805	0.778	0.942	0.95	0.637	0.659	0.598	2.0	2.0	0.0	5.0	31509.384	500.0	7	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.814	0.6	0.95	0.8	0.634	0.675	0.333	1.0	4.0	0.0	5.0	32174.755	500.0	7	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.7	0.964	0.92	0.638	0.65	0.5	2.0	3.0	0.0	5.0	32628.824	500.0	7	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.465	0.5	0.935	0.48	0.693	0.693	0.0	5.0	0.0	5.0	0.0	32644.116	6.0	7	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.935	0.625	0.693	0.693	0.0	4.0	0.0	6.0	0.0	32660.653	6.0	7	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.733	0.6	0.955	0.417	0.631	0.678	0.0	0.0	4.0	0.0	6.0	33365.662	500.0	7	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.872	0.4	0.949	0.583	0.632	0.686	-0.25	1.0	3.0	3.0	3.0	34132.27	500.0	7	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.851	0.667	0.953	0.95	0.638	0.646	0.395	1.0	3.0	0.0	5.0	34895.444	500.0	7	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.805	0.556	0.968	0.65	0.639	0.66	0.06	1.0	3.0	1.0	4.0	35694.546	500.0	7	8
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.862	0.667	0.967	0.8	0.639	0.661	0.35	3.0	1.0	2.0	3.0	36513.032	500.0	7	9
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.851	0.444	0.951	0.55	0.638	0.69	-0.158	1.0	3.0	2.0	3.0	36930.045	444.0	8	0
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.791	0.7	0.945	0.92	0.638	0.652	0.5	2.0	3.0	0.0	5.0	37695.262	500.0	8	1
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.93	0.6	0.959	0.68	0.639	0.682	0.218	2.0	3.0	1.0	4.0	38461.046	500.0	8	2
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.895	0.7	0.954	1.0	0.644	0.667	0.5	2.0	3.0	0.0	5.0	38974.156	500.0	8	3
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.453	0.4	0.921	0.5	0.693	0.694	0.0	4.0	0.0	6.0	0.0	38996.566	6.0	8	4
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.895	0.4	0.969	0.417	0.634	0.684	-0.167	2.0	2.0	4.0	2.0	39501.625	500.0	8	5
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.849	0.8	0.961	1.0	0.645	0.662	0.667	4.0	0.0	2.0	4.0	40310.567	500.0	8	6
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.69	0.556	0.976	0.6	0.631	0.678	0.06	1.0	3.0	1.0	4.0	41096.396	500.0	8	7
/home/ubuntu/gene-families/experiment/results/fc_model/raw/wt2dgene_raw/a10_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_072901c1.0di-1ch3dfc0.0file_sum_ok.txt	0.759	0.667	0.968	0.6	0.632	0.679	0.316	2.0	2.0	1.0	4.0	41894.097	500.0	8	8
