filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.923	1.0	1.0	0.037	0.229	0.843	8.0	0.0	1.0	4.0	298.734	76.0	1	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.833	0.994	0.75	0.163	0.58	0.632	8.0	0.0	2.0	2.0	320.588	20.0	1	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.908	0.667	0.959	0.812	0.309	0.6	0.158	7.0	1.0	3.0	1.0	343.092	8.0	1	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.927	0.75	0.959	0.829	0.308	0.511	0.507	5.0	2.0	1.0	4.0	368.356	8.0	1	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.75	1.0	0.8	0.041	0.461	0.507	5.0	2.0	1.0	4.0	393.417	58.0	1	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.943	0.076	0.288	0.837	7.0	0.0	1.0	4.0	415.03	42.0	1	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.943	0.029	0.287	0.714	5.0	2.0	0.0	5.0	442.073	97.0	1	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.971	0.001	0.206	0.845	6.0	1.0	0.0	5.0	473.966	500.0	1	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.75	1.0	0.829	0.038	0.492	0.478	6.0	1.0	2.0	3.0	497.662	72.0	1	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.89	0.417	0.961	0.343	0.31	1.197	-0.169	3.0	4.0	3.0	2.0	522.645	6.0	2	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.923	1.0	0.975	0.027	0.205	0.843	8.0	0.0	1.0	4.0	547.864	93.0	2	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.963	0.833	0.995	0.75	0.217	0.56	0.625	7.0	1.0	1.0	3.0	568.78	13.0	2	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.872	0.667	0.956	0.531	0.327	0.8	0.158	7.0	1.0	3.0	1.0	591.296	6.0	2	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.75	1.0	0.886	0.061	0.379	0.478	6.0	1.0	2.0	3.0	618.679	53.0	2	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.963	0.417	0.99	0.4	0.206	0.935	-0.12	2.0	5.0	2.0	3.0	641.331	14.0	2	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.945	0.833	0.965	1.0	0.297	0.346	0.683	7.0	0.0	2.0	3.0	663.764	10.0	2	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.833	1.0	0.857	0.145	0.501	0.683	7.0	0.0	2.0	3.0	684.499	24.0	2	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.943	0.049	0.337	0.845	6.0	1.0	0.0	5.0	705.53	63.0	2	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.945	0.917	0.979	1.0	0.261	0.353	0.837	7.0	0.0	1.0	4.0	733.526	11.0	2	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.914	0.031	0.312	0.837	7.0	0.0	1.0	4.0	758.654	78.0	3	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.87	0.615	0.951	0.65	0.341	0.793	0.22	5.0	3.0	2.0	3.0	782.017	6.0	3	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.991	0.667	1.0	0.875	0.11	0.466	0.25	6.0	2.0	2.0	2.0	805.992	35.0	3	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.917	0.917	0.978	0.969	0.283	0.307	0.816	8.0	0.0	1.0	3.0	833.045	11.0	3	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.75	0.989	0.714	0.19	0.692	0.507	5.0	2.0	1.0	4.0	857.711	17.0	3	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.991	0.75	1.0	0.886	0.091	0.379	0.478	6.0	1.0	2.0	3.0	886.155	36.0	3	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.963	0.583	0.987	0.714	0.206	0.678	0.12	5.0	2.0	3.0	2.0	915.741	16.0	3	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.833	1.0	0.943	0.129	0.36	0.657	6.0	1.0	1.0	4.0	938.964	25.0	3	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.991	0.833	1.0	0.8	0.108	0.61	0.683	7.0	0.0	2.0	3.0	963.854	32.0	3	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.908	0.75	0.966	0.857	0.312	0.491	0.478	6.0	1.0	2.0	3.0	988.18	9.0	3	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.908	0.917	0.973	1.0	0.283	0.401	0.837	7.0	0.0	1.0	4.0	1009.332	12.0	4	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.944	0.692	0.99	0.65	0.233	0.771	0.35	6.0	2.0	2.0	3.0	1035.59	14.0	4	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.945	0.667	0.972	0.781	0.28	0.547	0.25	6.0	2.0	2.0	2.0	1060.072	9.0	4	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.972	0.75	0.99	0.844	0.196	0.488	0.478	6.0	2.0	1.0	3.0	1084.859	16.0	4	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	1.0	0.001	0.188	0.714	5.0	2.0	0.0	5.0	1126.103	500.0	4	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.914	0.088	0.356	0.837	7.0	0.0	1.0	4.0	1151.372	39.0	4	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.972	0.667	0.999	0.857	0.14	0.507	0.293	6.0	1.0	3.0	2.0	1174.216	23.0	4	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.991	0.75	1.0	0.8	0.098	0.6	0.478	6.0	1.0	2.0	3.0	1205.757	31.0	4	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.971	0.006	0.202	0.657	6.0	1.0	1.0	4.0	1235.134	210.0	4	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.991	0.75	1.0	0.886	0.103	0.429	0.478	6.0	1.0	2.0	3.0	1260.796	28.0	4	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.667	1.0	0.771	0.048	0.468	0.314	5.0	2.0	2.0	3.0	1286.457	59.0	5	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.923	1.0	0.975	0.024	0.247	0.854	7.0	1.0	0.0	5.0	1317.089	93.0	5	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.5	0.997	0.562	0.169	0.67	-0.316	6.0	2.0	4.0	0.0	1345.632	20.0	5	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.945	0.75	0.99	0.812	0.202	0.495	0.598	5.0	3.0	0.0	4.0	1376.609	16.0	5	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.945	1.0	0.979	1.0	0.274	0.356	1.0	7.0	0.0	0.0	5.0	1401.759	10.0	5	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.75	1.0	0.886	0.042	0.412	0.478	6.0	1.0	2.0	3.0	1431.875	68.0	5	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.862	0.75	0.952	0.771	0.335	0.576	0.478	6.0	1.0	2.0	3.0	1459.358	8.0	5	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.963	0.75	0.992	0.771	0.204	0.66	0.478	6.0	1.0	2.0	3.0	1486.815	14.0	5	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/colgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_155954c255.0di-1ch3dfc0.0file_sum_ok.txt	0.982	0.917	1.0	0.886	0.116	0.409	0.837	7.0	0.0	1.0	4.0	1512.598	29.0	5	8
